Label	TTR Ratio	Avg Stop Words	Avg Sent Len	contentToNonPOS	Noun	Verb	adjNoun
1	0.882352941	0.823529412	10.33333333	16.16129032	4.193548387	3.096774194	0.096774194
1	0.866666667	0.733333333	7	25	2.571428571	3	0.571428571
1	0.941176471	0.441176471	9.8	19.03945578	9	5.693877551	0.591836735
1	0.727272727	1.159090909	14.28571429	1.516969697	5.08	3.95	0.64
1	0.87037037	1.351851852	14.1	3.307289204	5.489361702	3.921985816	0.375886525
0	0.91588785	1.364485981	17.66666667	1.569662664	6.622641509	7.203773585	0.416981132
0	0.933333333	1.362962963	16.35	3.476629869	6.672782875	5.440366972	0.279816514
1	1	1.666666667	8	1	0	2	0
1	1	1	3	2	0	1	0
1	0.666666667	1.166666667	13	1.5	4.846153846	1.615384615	0
1	0.5	0.888888889	12	1.477777778	3.444444444	2.111111111	0.583333333
0	1	0.827586207	13.75	1.74338843	7.345454545	2.945454545	0.618181818
0	1	0.764705882	13	7.358974359	4.553846154	3.984615385	0.653846154
0	1	0.754716981	13.57142857	2.501403509	4.484210526	2.852631579	0.705263158
0	0.918918919	1.189189189	8.7	10.1091954	5.528735632	3.195402299	0.655172414
0	0.981818182	1.036363636	15.53333333	4.849609332	7.094420601	4.502145923	0.240343348
0	0.946341463	1.019512195	21.3	2.462637559	10.14319249	6.798122066	0.577688352
1	1	1.25	9	1.666666667	1	3	0
0	1	1.058823529	36	2.3	6	11	0.75
0	1	0.666666667	5.5	1.757575758	1	1.454545455	0.636363636
0	1	0.970588235	22.33333333	2.373899732	7.253731343	9.597014925	0.447761194
0	1	1.461538462	8	0.786458333	3.375	0.65625	0.53125
0	0.923076923	0.884615385	9.8	2.118367347	6.326530612	3.653061224	0.43537415
0	1	1	10.85714286	1.842026942	3.5	3.039473684	0.605263158
0	0.954545455	0.909090909	13.5	2.33962963	4.214814815	2.955555556	0.425925926
0	0.923076923	0.897435897	10.4	5.49642094	4.891025641	1.987179487	0.435897436
0	0.9375	1.076388889	15.7	2.509971186	6.936305732	4.414012739	0.557855626
0	1	3	14	0.5	2	2	0
0	1	1.666666667	10	2.5	3	2	0
0	1	1.1	10.5	1.138888889	4	1	0.666666667
0	0.967741935	0.806451613	38	1.796120737	13.07894737	7.894736842	0.543859649
0	1	1.466666667	9.75	1.572649573	3.743589744	4.025641026	0.705128205
0	1	1.333333333	11.2	1.229910714	3.035714286	3.589285714	0.303571429
0	1	0.8	17.42857143	1.800763785	9.508196721	5.303278689	0.467213115
0	0.922222222	0.788888889	17	3.097860963	6.152941176	4.152941176	0.521568627
0	0.936708861	1.101265823	11.26666667	2.791366326	3.674556213	4.704142012	0.426035503
0	0.892857143	0.924107143	22.4	2.07270202	11.52455357	7.261160714	0.471651786
0	1	0.8125	30	2.375	10	5	0.75
0	1	0.857142857	13	1.4	5	1	1
0	1	0.8	4.5	35.72222222	2.555555556	0	1
0	1	0.681818182	12.33333333	26.86486486	6.216216216	2.351351351	0.540540541
0	1	0.885714286	17.5	1.874693878	6.728571429	4.542857143	0.747619048
0	1	0.919354839	25.8	1.810508183	13.51162791	9.333333333	0.529715762
0	0.945945946	1.189189189	11.85714286	1.603939568	4.795180723	2.409638554	0.34939759
0	1	1.219512195	9.1	7.946258503	2.813186813	2.054945055	0.362637363
1	0.837606838	0.683760684	13.2	4.069214876	5.712121212	2.494949495	0.295454545
1	0.707006369	0.898089172	15.25	1.922659381	6.019672131	4.370491803	0.326229508
0	1	0.615384615	24	1.2	6	4	0
1	1	1.666666667	10	1	2	2	0
1	0.888888889	1.555555556	11.5	1.936231884	2.695652174	4.086956522	0
1	0.933333333	0.733333333	18	2.551440329	7.425925926	3.833333333	0.425925926
1	0.90625	0.65625	13.75	23.52727273	4.090909091	2.472727273	0.118181818
1	0.872340426	0.680851064	15.8	1.513291139	5.139240506	1.848101266	0.933544304
1	0.96969697	1.212121212	10.57142857	14.20945946	2.810810811	2.797297297	0
1	0.911392405	0.683544304	13.8	2.827553485	5.869565217	3.405797101	0.554347826
1	0.829268293	0.945121951	21.8	5.394961961	7.544342508	4.795107034	0.310703364
1	0.733668342	0.984924623	20.65	1.872975773	6.021791768	4.464891041	0.624455206
1	0.95	1.55	102	1.227272727	25	13	0.375
1	0.9375	0.8125	29	1.8	9	6	0
1	1	1.095238095	22	2.109848485	5.522727273	4.477272727	1
1	0.92	1.28	19	4.091307815	5.421052632	6.912280702	0
1	0.947368421	1.157894737	10.75	8.564119601	3.511627907	2.674418605	0.220930233
1	0.885714286	0.885714286	13.6	1.645944742	5.294117647	3.397058824	0.882352941
1	0.728813559	1.152542373	18.85714286	1.582976682	5.212121212	4.651515152	0.202020202
1	0.731707317	1.292682927	19.6	1.36388484	10.44897959	7.397959184	0.596938776
1	0.641666667	0.733333333	14.33333333	3.42351052	4.609302326	3.255813953	0.496899225
1	0.778481013	1.132911392	17.65	1.665385134	6.815864023	5.52407932	0.609065156
1	1	0.571428571	11	2.666666667	4	1	1
1	1	2.833333333	23	1.333333333	3	6	0
1	1	2.066666667	24.5	1.151785714	2.408163265	5.775510204	0.469387755
1	0.944444444	0.916666667	23.33333333	1.562987013	6.042857143	4.5	0.292857143
1	0.765625	0.546875	25	3.23952381	9.11	5.27	0.626
1	0.906976744	0.837209302	16.4	11.24108818	7.256097561	4.329268293	0.304878049
1	0.888888889	0.714285714	15.42857143	2.212037037	6.564814815	2.305555556	0.601851852
1	0.833333333	0.787878788	11.9	5.086504602	5.067226891	2.705882353	0.450420168
1	0.804347826	0.842391304	23.13333333	2.047493026	9.922190202	6.763688761	0.532523672
1	0.615835777	0.604105572	28	1.893406643	12.16964286	6.060714286	0.541071429
1	1	1.333333333	7	2	2	1	1
1	1	1	6	152	3	0	0
1	0.891891892	0.432432432	27	2.714506173	9.425925926	4.722222222	0.570987654
1	0.934782609	1.108695652	34	1.612841215	10.48039216	6.529411765	0.651960784
1	0.877192982	0.596491228	24.5	3.240087464	7.673469388	5.469387755	0.426870748
1	0.785714286	1.089285714	25.4	5.297910357	9.559055118	7.417322835	0.334645669
1	0.810526316	0.589473684	21.71428571	2.868016395	8.434210526	3.473684211	0.398026316
0	0.933333333	0.837037037	25.3	6.764997058	11.62450593	6.150197628	0.578063241
0	0.915789474	1.242105263	14.93333333	7.492650066	6.915178571	5.303571429	0.529761905
0	0.922651934	1.077348066	19.5	5.263544872	11.13333333	8.479487179	0.646153846
1	1	1	6	2	3	1	0
1	1	0.75	7	1.333333333	2	1	0
1	1	0.615384615	21	2.133333333	7.476190476	3	0.793650794
1	0.84	0.6	14.33333333	3.837209302	5.046511628	6.046511628	0.674418605
0	1	1.03125	17	1.597732843	7.279411765	4.544117647	0.691176471
0	0.970588235	1.382352941	17.4	3.123627075	6.931034483	5.701149425	0.425287356
0	0.978723404	1.212765957	16.28571429	1.792627402	4.885964912	5.131578947	0.285087719
0	0.983606557	1.229508197	14.6	1.236137811	4.397260274	2.554794521	0.571917808
0	0.930769231	0.961538462	17.4	2.929184872	8.950191571	7.865900383	0.475095785
1	0.8647343	0.927536232	20.35	1.781574791	9.176904177	3.783783784	0.557534808
1	1	0.818181818	23	2.333333333	10	3	1
1	1	0.833333333	23	2.5	8	3	1
0	1	0.8	4.5	69.77777778	2.111111111	0.444444444	0
0	1	1.05	13.66666667	2.422764228	3.146341463	2.975609756	0.512195122
1	0.772727273	0.522727273	17	1.633578431	8.264705882	2.705882353	0.294117647
1	0.88	1.3	23	2.640745342	7.72173913	4.27826087	0.666666667
1	0.838709677	0.88172043	25	2.112190476	13.45714286	7.12	0.630204082
1	0.853658537	0.963414634	16.5	2.744759281	5.387878788	4.345454545	0.741414141
1	0.814814815	1.132275132	27.26666667	1.283476123	9.173594132	7.105134474	0.626405868
1	0.869047619	1.041666667	17.65	2.070865318	6.631728045	4.702549575	0.591784703
1	1	0.666666667	21	1.714285714	8	2	0.5
1	0.9	1.6	26	0.916666667	3	5	0
1	0.714285714	0.857142857	26.5	1.333817126	9.358490566	3.245283019	1
1	0.818181818	1.272727273	34.33333333	1.290537133	10.14563107	5.427184466	0.693481276
0	1	1.875	6	1.159722222	1.166666667	1.833333333	0
0	1	1.041666667	10.6	4.274213836	4.547169811	2.339622642	0.518867925
0	0.958333333	0.791666667	12.71428571	17.1156367	6.865168539	3.685393258	0.539325843
0	0.983870968	1.129032258	14	5.193911565	6.335714286	5.214285714	0.574285714
0	0.962406015	0.92481203	18.06666667	2.336008743	10.88191882	4.391143911	0.634686347
0	0.902298851	0.804597701	16.6	3.9625	6.918674699	4.15060241	0.415662651
1	0.933333333	1.666666667	41	1.166666667	11	9	0
1	1	0.4	21	2	12	1	1
0	1	0.88	49.5	1.616883117	14.06060606	9	0.565656566
0	1	1.25	3	18.11111111	0.888888889	0.666666667	0
0	0.96875	0.5	12.25	2.636734694	6.632653061	2.428571429	0.224489796
0	1	1.3125	7.8	10.05128205	1.58974359	2.538461538	0.205128205
0	1	0.75	12.28571429	6.039147287	6.872093023	3.186046512	0.488372093
0	0.975609756	1.097560976	9.2	6.316252588	3.217391304	1.793478261	0.423913043
0	0.981651376	0.733944954	12.66666667	8.229987469	5.731578947	4.221052632	0.390350877
0	0.897727273	1.136363636	19.5	2.082002946	10.66410256	5.966666667	0.642735043
1	1	0.454545455	17	2.2	10	1	0
0	1	1.5	17	1.666666667	2	7	0
0	1	0.962962963	27	1.880070547	9.777777778	7.259259259	0.814814815
0	0.944444444	0.777777778	10.66666667	10.59464286	4.28125	2.40625	0
0	1	1	22	1.740729665	16.38636364	6.840909091	0.286363636
0	0.979166667	0.8125	18.6	1.619369877	7.494623656	4.23655914	0.727598566
0	0.987951807	1.048192771	24.71428571	2.64566474	13.76878613	6.138728324	0.672447013
0	0.935779817	0.917431193	21.5	4.776319834	10.38139535	10.04651163	0.437209302
0	0.9375	0.84375	16.53333333	4.850303712	10.51209677	5.39516129	0.485887097
0	0.904494382	0.898876404	17.4	1.694168491	6.778735632	5.617816092	0.38362069
0	1	0	1	152	0	0	0
0	1	0.5	10	8	2	3	0
0	0.958333333	0.916666667	23.5	1.592907801	9.595744681	5.617021277	0.872340426
0	1	0.933333333	10.33333333	2.672043011	2.741935484	2.193548387	0.709677419
0	1	1.263157895	11.75	11.44832827	4.170212766	3.468085106	0.510638298
0	1	1.236842105	17.8	4.699250936	5.516853933	4.112359551	0.707865169
0	0.964285714	0.976190476	24.42857143	1.860978203	6.678362573	6.233918129	0.505847953
0	0.939393939	0.984848485	13.8	8.402299391	6.282608696	3.572463768	0.373188406
0	0.912621359	1.126213592	15.8	4.702192814	5.641350211	3.759493671	0.360759494
0	0.933333333	1.088888889	10.15	11.88861522	3.408866995	4.15270936	0.18226601
0	1	1.666666667	10	1.666666667	4	1	0
0	1	1.5	10	1.25	2	1	1
0	1	1.060606061	36.5	1.660469667	9.315068493	6.808219178	0.859589041
0	1	1.55	18	1.248383304	3.592592593	4.351851852	0.796296296
0	0.894736842	1.210526316	10.75	1.604651163	3.418604651	1.813953488	0.209302326
1	0.888888889	0.488888889	13.8	8.911111111	6.47826087	2.695652174	0.661835749
1	0.818181818	0.818181818	15	3.04324641	5.504761905	3.933333333	0.242857143
1	0.768292683	1.109756098	18.5	1.78045903	5.556756757	3.686486486	0.027027027
1	0.702290076	0.832061069	17.06666667	2.153417969	6.7265625	3.6875	0.399739583
1	0.638297872	0.867021277	18.1	3.08000287	7.151933702	5.364640884	0.556629834
0	1	0.666666667	5	0.666666667	1	0	0
1	1	1.333333333	23	1.857142857	5	4	0
1	0.833333333	1.233333333	34.5	1.584795322	9.666666667	7	0.333333333
1	0.970588235	1	24.66666667	2.53018018	7.162162162	4.594594595	0.493243243
1	0.96	1.6	17.25	1.233816425	7.043478261	4.855072464	0
1	0.933333333	1.133333333	12.8	2.052984776	4.859375	2.984375	0.2265625
1	0.846153846	1.41025641	14	2.074829932	4.93877551	4.346938776	0
1	0.892857143	1.023809524	17.6	1.795152007	5.329545455	3.755681818	0.634469697
1	0.818181818	1.03030303	18.4	2.669455283	6.880434783	5.405797101	0.490942029
1	0.801980198	1.544554455	13.7	4.092880872	4.489051095	4.839416058	0.301703163
1	1	3	20	0.5	2	3	0
1	1	2	4	1	0	1	0
1	0.782608696	1.391304348	31.5	1.787037037	9	5.222222222	0.296296296
1	0.833333333	2	12.66666667	1.332236842	2.657894737	2.842105263	0
1	0.952380952	1.428571429	13.75	4.777272727	5	3.218181818	0.627272727
1	0.875	1.4375	9	9.318518519	3.911111111	1.444444444	0.044444444
1	0.764705882	1.705882353	7.571428571	2.031446541	1.339622642	2.264150943	0.245283019
1	0.727272727	1.261363636	22	1.571590909	8.036363636	6.486363636	0.418181818
1	0.857142857	1.80952381	13	2.132173382	3.625641026	3.758974359	0.220512821
1	0.811764706	0.876470588	16.55	5.440618503	7.746223565	4.685800604	0.721047331
1	1	1	4	3	1	1	0
1	1	1.333333333	9	3	3	3	0
1	0.636363636	1.363636364	13	3.038461538	1	3	0
1	0.828571429	1.428571429	30.33333333	6.417461215	10.78021978	7.263736264	0.472527473
1	1	0.571428571	2.75	29.27272727	0.272727273	1.454545455	0
1	0.898734177	1.151898734	35.6	1.849492112	9.882022472	8.58988764	0.653370787
1	0.826086957	1.115942029	22.57142857	1.910701728	5.221518987	7.860759494	0.297468354
1	0.764044944	1.078651685	19.1	1.849195961	5.596858639	5.418848168	0.387434555
1	0.777777778	1.209876543	25.06666667	1.383716439	7.792553191	6.579787234	0.515957447
1	0.8	0.975757576	17.25	2.555160146	6.669565217	4.92173913	0.432850242
1	1	1	4	1	1	1	0
1	1	1	16	2	5	2	0
1	1	2.363636364	19.5	2.034188034	4.230769231	6.230769231	0.846153846
1	0.886363636	1.136363636	32.66666667	1.537530837	9.469387755	5.724489796	0.418367347
1	0.833333333	0.854166667	22.5	2.07	15.38888889	5.888888889	0.766666667
1	0.913043478	1.434782609	11.6	2.134482759	3.965517241	1.827586207	0
0	1	1.069767442	14.28571429	1.411253968	5.83	3.74	0.72
0	0.944444444	1.055555556	7.8	16.97934473	4.128205128	2.935897436	0.185897436
0	0.961832061	0.984732824	18	2.140138606	6.351851852	4.27037037	0.192592593
0	0.925287356	0.994252874	18.2	2.044207106	10.0467033	4.71978022	0.320054945
1	0.875	1.5	41	1.916666667	7	10	1
1	1	1	3	2	0	1	0
1	0.916666667	1.333333333	14.5	17.51724138	4.689655172	6.275862069	0
0	1	1.222222222	22	1.912121212	5.287878788	4.636363636	0.446969697
0	1	1.714285714	10	1.628571429	4.05	2.05	0
0	1	0.548387097	10	14.71	7.7	3.04	0.78
0	1	1.25	12.28571429	1.479651163	5.395348837	1.709302326	0.122093023
0	0.947368421	1.021052632	20.1	1.891682613	5.776119403	4.094527363	0.432006633
0	0.962686567	1.141791045	19.93333333	2.003376686	7.471571906	5.133779264	0.265328874
0	0.924137931	1.151724138	16.15	2.454017572	10.16718266	5.009287926	0.523219814
1	1	1	4	3	0	1	0
0	1	0	3	2	1	0	0
0	1	1.142857143	7.5	41.41333333	1	1	0.266666667
0	1	1.785714286	13.66666667	12.75121951	3.268292683	4.804878049	0
0	0.923076923	1.538461538	9.75	1.75	4.153846154	1.769230769	0
0	0.976190476	0.952380952	17.2	4.010487916	5.290697674	5.302325581	0.25
0	0.945454545	1.127272727	17.57142857	1.820587994	5.512195122	4.398373984	0.353658537
0	1	1.230769231	6.1	4.390163934	1.967213115	1.901639344	0.098360656
0	0.946428571	1.008928571	15.73333333	5.798028031	7.707627119	4.783898305	0.620621469
0	0.939393939	0.924242424	13.15	1.864247993	5.798479087	2.650190114	0.626108999
0	1	1.333333333	16	1	5	1	1
0	1	0	6	5	5	0	0
0	1	1.206896552	33	1.46969697	10.06060606	7.787878788	0.494949495
1	0.885714286	0.714285714	20	2.176058201	8.35	2.7	0.583333333
1	0.898305085	0.779661017	27.5	2.035729665	12.8	6.372727273	0.168181818
1	0.871794872	1.358974359	19.2	5.940972222	5.1875	4.427083333	0.475694444
1	0.821782178	1.118811881	31.85714286	3.020483921	11.29596413	10.58744395	0.362107623
1	0.781609195	1.287356322	21.8	2.308256881	9.577981651	10.25688073	0.376720183
1	0.698795181	1.198795181	25.13333333	1.908683596	10.90185676	9.198938992	0.54668435
1	0.711111111	1.144444444	20.85	2.768534764	9.330935252	5.223021583	0.625659472
0	1	1.105263158	41	1.642857143	10	9	1
0	1	3	14	1.2	3	2	0
1	0.666666667	1.666666667	9	1.066666667	2	1	0
1	0.853658537	1.024390244	27.66666667	2.230421687	10.53012048	8.036144578	0.520481928
1	0.941176471	1.264705882	20.25	6.857142857	13.33333333	12.59259259	0.666666667
1	0.823529412	1	7.8	13.30769231	3.58974359	2.615384615	0.282051282
1	0.931034483	1.482758621	10.85714286	19.3752924	2.947368421	2.697368421	0.151315789
1	0.815789474	1.006578947	31.3	2.344786587	16.92332268	13.4600639	0.549920128
0	0.949275362	0.891304348	18.13333333	3.782087949	7.525735294	3.5	0.399334734
0	0.940740741	1.081481481	15.3	1.608608258	5.483660131	3.18627451	0.31416122
0	0.8	1.2	11	1.75	0	1	0
0	1	0	2	152	2	0	0
0	1	2	1.5	51.33333333	0.666666667	0	0
0	1	1.555555556	8.333333333	1.936	1.36	3.72	0
0	1	1.157894737	10.25	23.40731707	4.268292683	3.609756098	0.585365854
0	1	1.833333333	7	1.561904762	0.8	1.657142857	0
0	1	0.85106383	12.71428571	7.13732834	5.348314607	3.775280899	0.359550562
0	0.971698113	1	22	1.422523555	8.713636364	4.381818182	0.523863636
0	0.936936937	1.126126126	16.93333333	1.901306371	6.066929134	5.11023622	0.454724409
0	0.910828025	0.936305732	15.9	2.858839972	6.374213836	4.371069182	0.468238994
0	1	0.555555556	14	2	3	2	0.666666667
0	1	0.892857143	54	1.882352941	19	11	1
0	1	0.882352941	17	1.156862745	5.294117647	1.764705882	1
0	1	0.944444444	12	1.389550265	4.861111111	2.222222222	0.527777778
0	0.965517241	1.103448276	16.25	1.264562788	6.876923077	4.061538462	0.112820513
0	0.973684211	0.815789474	28.6	1.907338276	12.56643357	6.748251748	0.769230769
0	0.906666667	0.933333333	21.28571429	1.596718867	7.543624161	4.523489933	0.460626398
0	0.952941176	1.258823529	20	2.254623188	9.495	8.32	0.795
0	0.919354839	1.112903226	17.8	2.550973943	11.58052434	8.779026217	0.514513109
0	0.919230769	0.9	25.15	1.920607052	15.56858847	8.793240557	0.570466092
0	0.928571429	0.857142857	27	1.25	10	1	1
0	1	1.222222222	20	1.375	4	5	1
0	1	0.461538462	9.5	18.14736842	5.473684211	2.789473684	0
0	1	1.5	8	1.958333333	1.791666667	3.166666667	0
0	1	0.818181818	10.5	5.493055556	7.404761905	2.904761905	0.642857143
0	1	0.964285714	11.2	1.480867347	2.946428571	2.375	0.196428571
1	0.966666667	1.133333333	9.571428571	20.37164179	4.820895522	3.47761194	0
1	0.821052632	1.378947368	23.6	1.48202927	6.43220339	4.919491525	0.389124294
1	0.765517241	1.317241379	22.8	1.478991216	6.701754386	5.50877193	0.500487329
1	0.699386503	1.312883436	19.5	1.773170811	6.435897436	7.405128205	0.769230769
0	1	0.25	6	4	4	0	0
0	1	0.666666667	35	3.714285714	14	6	0
0	0.925925926	1.074074074	28	2.020833333	6.660714286	5.339285714	0.702380952
1	0.846153846	1.115384615	19.33333333	1.774137931	5.465517241	4.810344828	0.422413793
1	0.869565217	1.086956522	12.25	1.897959184	4.081632653	2.918367347	0.653061224
1	0.685714286	1.242857143	33.2	1.678845251	13.92168675	7.590361446	0.656626506
1	0.853658537	1.219512195	13	1.549450549	3.604395604	3.967032967	0.241758242
1	0.833333333	1.083333333	18	2.300569801	7.327777778	4.055555556	0.711111111
1	0.795275591	1.401574803	21.2	1.461672656	6.386792453	5.261006289	0.493710692
1	0.736842105	0.914473684	15.5	1.951779081	6.106451613	3.841935484	0.467741935
1	1	0.571428571	24	2.142857143	5	6	1
1	1	0	1	152	1	0	0
1	0.833333333	1.666666667	8	0.770833333	1.375	2	0
1	0.933333333	1.866666667	15.66666667	1.367021277	3.340425532	3.425531915	0.446808511
1	0.80952381	0.841269841	30.75	1.597469582	17.43902439	12.02439024	0.707317073
1	0.886363636	1.090909091	18.6	1.292277615	5.784946237	3.494623656	0.860215054
1	0.85915493	1	21.42857143	1.601936508	7.933333333	5.293333333	0.383333333
1	0.836065574	1.31147541	14.8	2.292161667	5.013513514	4.716216216	0.324324324
1	0.801980198	1.297029703	16.26666667	4.036419036	6.069672131	5.926229508	0.259289617
1	0.765957447	1.340425532	11.75	2.522850908	4.808510638	3.110638298	0.173617021
1	1	3	4	1	0	2	0
1	1	1	2	152	1	0	0
1	0.666666667	2.333333333	5	1.083333333	0	1.7	0
1	1	0.444444444	4.333333333	17.69230769	2.384615385	1.384615385	0
0	1	1.363636364	13.75	23.2009324	5.654545455	4.109090909	0.572727273
0	0.981481481	0.87037037	20.8	2.718531469	12.39423077	8.788461538	0.165865385
0	0.982758621	0.896551724	16.42857143	3.044216074	7.460869565	5.252173913	0.32173913
0	0.969230769	1.230769231	15.2	10.33498829	8.171052632	7.572368421	0.328947368
0	0.893617021	0.808510638	17.4	3.622609925	8.954022989	6.318007663	0.680715198
0	0.930232558	0.976744186	17.65	2.314393633	7.053824363	4.501416431	0.542492918
1	0.916666667	0.5	18	3	5	4	0.666666667
0	1	0.5	6	1.5	1	1	1
0	1	1.3	12.5	1.568	4.28	2.52	0
0	0.958333333	1.458333333	20.33333333	3.545081967	7.508196721	5.442622951	0
0	1	1.7	7.25	1.557471264	1.793103448	1.689655172	0.206896552
0	0.980769231	1.038461538	22.6	1.533038348	9.672566372	6.743362832	0.247787611
0	0.984615385	0.953846154	18.28571429	4.076915923	5.7109375	4.546875	0.765625
0	0.925619835	0.809917355	23	1.977246377	12.80869565	7.947826087	0.375776398
0	0.894308943	0.869918699	16	2.831830357	5.383333333	4.916666667	0.366666667
0	0.893617021	1.095744681	10.2	6.842256069	3.274509804	4.156862745	0.357843137
0	1	1.5	5	0.666666667	2	0	0
0	1	1.666666667	8	1.666666667	2	2	0
0	1	1.909090909	16.5	1.202020202	3.696969697	3.393939394	0
0	1	2.2	6.666666667	2.025	2.2	1.05	0.25
0	1	1.318181818	13.25	10.00104822	5.301886792	4.226415094	0.528301887
0	1	1.291666667	11.4	1.447368421	2.929824561	4.561403509	0.192982456
0	0.971428571	0.942857143	9.714285714	3.784313725	4.279411765	2.705882353	0.838235294
0	0.98989899	1.080808081	21.7	3.26179013	9.626728111	8.898617512	0.608294931
0	0.95890411	0.924657534	19.26666667	2.378008209	9.591695502	5.968858131	0.773933103
1	0.780487805	1.016260163	13.05	6.411656798	5.969348659	4.609195402	0.377394636
0	1	1.25	18	0.777777778	5	2	0
0	1	1.142857143	15	1	3	3	0
0	1	0.571428571	5.5	2.363636364	1.090909091	0.909090909	0.545454545
0	1	1.5	26	1.280626781	12.75641026	5.307692308	0.628205128
0	0.918918919	0.972972973	18.25	7.505022831	9.232876712	8.164383562	0.863013699
0	0.97826087	0.934782609	18.6	6.390303716	14.38709677	5.688172043	0.76344086
1	0.838709677	1.193548387	11	3.851422387	5	2.38961039	0.077922078
1	0.794117647	1.235294118	16	3.545	6.03125	4.70625	0.8
1	0.782608696	1.31884058	11.46666667	2.538326493	5.511627907	4.401162791	0.531976744
1	0.753424658	1.136986301	8.45	12.18729689	6.650887574	5.147928994	0.568047337
0	1	2	5	1	1	1	0
0	0.977272727	0.818181818	83	2.409090909	27	17	0.833333333
1	1	0.7	10	11.4	3.8	5.7	0.95
1	1	1	3.666666667	15.09090909	1	0.545454545	0.545454545
1	0.736842105	0.421052632	6.75	24.77777778	3.703703704	2.185185185	0.851851852
1	0.88	0.64	8.6	16.51162791	6.093023256	3.069767442	0.558139535
1	0.740740741	1.259259259	9.857142857	6.90821256	2.144927536	2.782608696	0.217391304
0	0.936507937	1.222222222	14.8	2.01204955	5.364864865	3.641891892	0.524774775
0	0.955882353	0.911764706	18.46666667	2.515235416	6.855595668	5.884476534	0.198212137
0	0.96	0.857142857	16.9	3.547897295	9.366863905	6.896449704	0.450443787
1	1	2	8	2	2	2	0
1	1	2	21	2.2	3	7	0
1	1	0.75	14	2	4.571428571	5.714285714	0
0	1	0.8	24.66666667	2.552927928	6.540540541	6.891891892	1
0	0.888888889	0.666666667	15.25	2.471311475	8.196721311	3.163934426	0.540983607
0	0.966666667	0.516666667	18.8	3.404728132	6.159574468	5.765957447	0.514184397
0	1	1.027777778	10.42857143	3.51826484	4.04109589	2.328767123	0.324200913
0	0.93902439	1.219512195	19.4	2.417029834	7.706185567	7.597938144	0.231958763
0	0.966386555	0.882352941	15.6	4.009168283	8.448717949	4.854700855	0.536752137
1	0.801242236	0.881987578	16.05	4.708558662	7.679127726	4.386292835	0.537175493
1	1	1.666666667	16	1	1	3	0
0	1	1	19	2.4	3	4	1
0	1	1	3	26.16666667	0	0.833333333	0
0	1	0.84	15.33333333	2.170289855	6.195652174	4.826086957	0.72826087
0	1	0.76	11.25	1.588888889	2.911111111	2.222222222	0.755555556
1	0.790697674	1.093023256	19	1.355964912	3.768421053	4.473684211	0.645614035
1	0.736842105	1	11.28571429	1.552320675	3.430379747	2.53164557	0.64556962
1	0.786516854	1.337078652	22.6	1.874388959	6.818584071	5.446902655	0.453539823
1	0.864583333	1.135416667	14.46666667	6.826377002	5.092165899	5.198156682	0.337173579
1	0.730496454	1.177304965	16.65	3.106280922	8.318318318	5.633633634	0.408408408
1	0.823529412	1.823529412	48	1	10	9	1
1	1	0.375	11	2.333333333	5	1	1
1	1	0.666666667	3	2	0.5	1	0.5
1	1	1.125	7.333333333	2.439393939	2.363636364	2.272727273	0
1	0.909090909	1.454545455	8.5	3.12745098	3.705882353	3.705882353	0
1	0.894736842	1.210526316	9.2	1.774327122	3.608695652	2.173913043	0.565217391
1	0.8	1.15	6.571428571	11.03695652	2.217391304	3.043478261	0
1	0.788235294	0.976470588	17.5	1.430770975	5.308571429	4.142857143	0.307619048
1	0.656716418	1.567164179	12.26666667	1.732802795	2.842391304	4.119565217	0.133152174
1	0.708737864	1.427184466	13.25	2.521602967	3.150943396	3.532075472	0.272327044
1	1	2	4	0.5	1	0	0
1	1	1.333333333	7	0.75	1	1	0
1	0.538461538	1.153846154	15	1.455555556	4.666666667	4.2	0
1	0.714285714	2	7.666666667	1.97826087	4.260869565	2.304347826	0
1	0.952380952	1.523809524	13.75	1.605454545	3.145454545	4.072727273	0.690909091
1	0.833333333	1.75	7.8	6.102564103	1.333333333	2.487179487	0
1	0.777777778	1.444444444	6.714285714	1.94893617	0.914893617	2.234042553	0
1	0.772727273	1.045454545	10.3	1.319232547	2.019417476	3.32038835	0.184466019
1	0.72826087	1.22826087	15.53333333	4.377773979	4.630901288	4.686695279	0.379828326
1	0.745283019	1.438679245	26.65	2.629885308	17.84990619	17.37898687	0.439774859
1	1	0.666666667	5	1.5	2	1	0
1	1	0.5	3	2	0	1	0
1	0.666666667	1	4.5	3.333333333	2	1	0
1	0.928571429	0.571428571	15	2.345454545	11.46666667	4.911111111	0.8
1	0.704545455	1.204545455	24.25	1.239273441	11.39175258	5.804123711	0.298969072
1	0.909090909	1.909090909	12.8	6.512276786	4.984375	9.953125	0
1	0.96969697	1.212121212	10.57142857	1.777027027	6.310810811	3.662162162	0.364864865
1	0.742857143	1.771428571	10.8	4.507407407	4.074074074	5.203703704	0.236111111
1	0.790697674	1.441860465	14.33333333	3.640625189	4.925581395	5.213953488	0.209302326
1	0.740740741	1.148148148	9.55	7.373718864	4.22513089	3.643979058	0.292321117
1	1	1.25	11	1.25	2	2	0
1	0.909090909	1.454545455	29	1.166666667	4	5	0
1	1	1.75	5.5	30.09090909	1.636363636	1.636363636	0
1	0.933333333	1	10.33333333	1.741935484	2.612903226	1.870967742	0.387096774
